filename,annot
lh.LCBC_roi.0178.ply,7Networks_LH_Default_PFC_12
lh.LCBC_roi.0179.ply,7Networks_LH_Default_PFC_13
lh.LCBC_roi.0180.ply,7Networks_LH_Default_PFC_14
lh.LCBC_roi.0181.ply,7Networks_LH_Default_PFC_15
lh.LCBC_roi.0182.ply,7Networks_LH_Default_PFC_16
lh.LCBC_roi.0183.ply,7Networks_LH_Default_PFC_17
lh.LCBC_roi.0184.ply,7Networks_LH_Default_PFC_18
lh.LCBC_roi.0185.ply,7Networks_LH_Default_PFC_19
lh.LCBC_roi.0186.ply,7Networks_LH_Default_PFC_20
lh.LCBC_roi.0187.ply,7Networks_LH_Default_PFC_21
lh.LCBC_roi.0188.ply,7Networks_LH_Default_PFC_22
lh.LCBC_roi.0189.ply,7Networks_LH_Default_PFC_23
lh.LCBC_roi.0190.ply,7Networks_LH_Default_PFC_24
lh.LCBC_roi.0191.ply,7Networks_LH_Default_PCC_1
lh.LCBC_roi.0192.ply,7Networks_LH_Default_PCC_2
lh.LCBC_roi.0193.ply,7Networks_LH_Default_PCC_3
lh.LCBC_roi.0194.ply,7Networks_LH_Default_PCC_4
lh.LCBC_roi.0195.ply,7Networks_LH_Default_PCC_5
lh.LCBC_roi.0196.ply,7Networks_LH_Default_PCC_6
lh.LCBC_roi.0197.ply,7Networks_LH_Default_PCC_7
lh.LCBC_roi.0198.ply,7Networks_LH_Default_PCC_8
lh.LCBC_roi.0199.ply,7Networks_LH_Default_PCC_9
lh.LCBC_roi.0200.ply,7Networks_LH_Default_PCC_10
lh.LCBC_roi.0201.ply,7Networks_LH_Default_PCC_11
